Time,cus_name,Location
13:46:00,Stephen,fruit
13:46:00,Stephanie,fruit
13:46:00,Peggy,drinks
13:47:00,Judy,checkout
13:47:00,Greg,dairy
13:47:00,Alexandra,spices
13:47:00,Natasha,fruit
13:48:00,Tabitha,fruit
13:48:00,Angelica,spices
13:48:00,Jason,drinks
13:48:00,Cody,dairy
13:48:00,Marcus,dairy
13:48:00,Angelica,fruit
13:48:00,Eric,fruit
13:49:00,Kyle,checkout
13:49:00,Erica,fruit
13:49:00,Glenda,fruit
13:49:00,Tom,checkout
13:49:00,Bob,fruit
13:49:00,Tamara,fruit
13:49:00,Adam,drinks
13:50:00,James,spices
13:50:00,Cody,fruit
13:50:00,Martha,fruit
13:50:00,Helen,dairy
13:50:00,Angelica,checkout
13:50:00,Sergio,drinks
13:50:00,Janet,checkout
13:50:00,Cody,fruit
13:50:00,Marcus,fruit
13:50:00,Rita,drinks
13:50:00,Angel,dairy
13:50:00,Grant,dairy
13:51:00,Marissa,checkout
13:51:00,Chelsea,drinks
13:51:00,Maureen,fruit
13:51:00,Gwendolyn,spices
13:51:00,Tami,dairy
13:51:00,Daniel,drinks
13:52:00,Latasha,drinks
13:52:00,Kelly,spices
13:52:00,Tonya,fruit
13:52:00,Alisha,drinks
13:52:00,Allen,drinks
13:52:00,Evelyn,drinks
13:52:00,Caitlin,drinks
13:53:00,Adam,dairy
13:53:00,Daniel,dairy
13:53:00,Arthur,dairy
13:53:00,Melody,dairy
13:53:00,Tristan,fruit
13:53:00,Ethan,dairy
13:54:00,Samuel,checkout
13:54:00,Terri,fruit
13:54:00,Phillip,dairy
13:54:00,Dawn,fruit
13:55:00,Vicki,checkout
13:55:00,Alison,drinks
13:55:00,Mark,checkout
13:55:00,Haley,checkout
13:55:00,Evan,checkout
13:55:00,Carly,drinks
13:55:00,Diana,fruit
13:55:00,Terry,dairy
13:55:00,Belinda,drinks
13:55:00,Anthony,fruit
13:55:00,Sherry,dairy
13:56:00,Yvette,checkout
13:56:00,Maxwell,dairy
13:56:00,Meredith,spices
13:56:00,Clayton,fruit
13:56:00,Rebecca,fruit
13:56:00,Tricia,drinks
13:56:00,Terrence,dairy
13:56:00,Janet,dairy
13:56:00,Tony,dairy
13:56:00,Scott,drinks
13:57:00,Patty,dairy
13:57:00,Jerome,fruit
13:57:00,Toni,checkout
13:57:00,Courtney,checkout
13:57:00,Kenneth,dairy
13:57:00,Jon,spices
13:57:00,Patricia,fruit
13:58:00,Tyler,fruit
13:58:00,Evelyn,checkout
13:58:00,Jill,drinks
13:58:00,Rick,fruit
13:58:00,Adrienne,dairy
13:58:00,Nicholas,fruit
13:58:00,Dan,drinks
13:59:00,Peter,spices
13:59:00,Doris,fruit
13:59:00,Evan,fruit
13:59:00,Jeffery,fruit
13:59:00,Tricia,spices
13:59:00,Katherine,dairy
13:59:00,Jesse,spices
13:60:00,Michele,checkout
13:60:00,Savannah,spices
13:60:00,Deanna,checkout
13:60:00,Hunter,checkout
13:60:00,Daryl,fruit
13:60:00,Jake,dairy
14:1:00,Riley,checkout
14:1:00,Meredith,fruit
14:1:00,Gwendolyn,drinks
14:1:00,Mike,checkout
14:1:00,Ariana,spices
14:1:00,Francisco,drinks
14:2:00,Becky,checkout
14:2:00,Miranda,checkout
14:2:00,Logan,spices
14:2:00,Melvin,checkout
14:2:00,Noah,checkout
14:2:00,Fred,drinks
14:2:00,Yvette,drinks
14:2:00,Marc,spices
14:2:00,Roy,fruit
14:2:00,Whitney,fruit
14:2:00,Ian,dairy
14:3:00,Tricia,dairy
14:3:00,Meagan,spices
14:3:00,Gabriella,dairy
14:3:00,Christina,dairy
14:3:00,Martha,dairy
14:3:00,Sally,drinks
14:3:00,Damon,spices
14:3:00,Kristin,spices
14:4:00,Casey,checkout
14:4:00,James,fruit
14:4:00,Daryl,checkout
14:4:00,Jack,drinks
14:4:00,Christopher,drinks
14:4:00,Yesenia,drinks
14:4:00,Darlene,fruit
14:5:00,Mike,fruit
14:5:00,Stephen,checkout
14:5:00,Darrell,fruit
14:5:00,Yvette,spices
14:6:00,Jon,dairy
14:6:00,Stacey,spices
14:6:00,Jody,drinks
14:7:00,Norma,fruit
14:7:00,Monica,checkout
14:7:00,John,fruit
14:7:00,Jeffery,dairy
14:7:00,Roger,checkout
14:7:00,Ruth,drinks
14:7:00,Adrienne,spices
14:7:00,Roy,drinks
14:7:00,Jamie,spices
14:7:00,Monica,spices
14:7:00,Suzanne,fruit
14:8:00,Shelley,checkout
14:8:00,Ashlee,fruit
14:8:00,Cindy,fruit
14:8:00,Mary,fruit
14:8:00,Darryl,drinks
14:8:00,Jocelyn,fruit
14:8:00,Anna,fruit
14:8:00,Jeremy,drinks
14:9:00,Deborah,drinks
14:9:00,Marissa,dairy
14:9:00,Amanda,dairy
14:9:00,Wesley,checkout
14:9:00,Tommy,spices
14:9:00,Cesar,spices
14:10:00,Jeremy,fruit
14:10:00,Darryl,spices
14:10:00,Shelley,drinks
14:10:00,Jake,checkout
14:10:00,Janet,checkout
14:10:00,Tommy,drinks
14:10:00,Diamond,fruit
14:10:00,Levi,dairy
14:10:00,Trevor,spices
14:10:00,Brandy,fruit
14:11:00,Robyn,drinks
14:11:00,Angie,checkout
14:11:00,Emily,checkout
14:11:00,Deborah,fruit
14:11:00,Traci,dairy
14:11:00,Joe,drinks
14:11:00,Christine,spices
14:11:00,Kristi,fruit
14:12:00,Pam,fruit
14:12:00,Grant,fruit
14:12:00,Belinda,spices
14:12:00,Kenneth,dairy
14:12:00,Joann,dairy
14:12:00,Charlene,dairy
14:12:00,Alice,spices
14:12:00,Karla,dairy
14:13:00,Susan,checkout
14:13:00,Daniel,checkout
14:13:00,Raven,dairy
14:13:00,Cody,checkout
14:13:00,Kenneth,fruit
14:13:00,Douglas,fruit
14:13:00,Charlene,spices
14:13:00,Tristan,dairy
14:14:00,Diana,checkout
14:14:00,Edwin,drinks
14:14:00,Sandra,spices
14:14:00,Doris,spices
14:14:00,Kylie,dairy
14:14:00,Norma,drinks
14:14:00,Perry,dairy
14:15:00,Bridget,checkout
14:15:00,Kenneth,checkout
14:15:00,Drew,checkout
14:15:00,Deborah,drinks
14:15:00,Pam,checkout
14:15:00,Oscar,fruit
14:15:00,Stephanie,fruit
14:15:00,Zachary,dairy
14:16:00,Jacob,spices
14:16:00,Bridget,drinks
14:17:00,Dave,fruit
14:17:00,Clifford,fruit
14:17:00,Jillian,drinks
14:17:00,Bryan,drinks
14:17:00,Christian,fruit
14:17:00,Sally,drinks
14:18:00,Robin,spices
14:18:00,Allen,checkout
14:18:00,Beth,dairy
14:18:00,Melissa,fruit
14:18:00,Donna,fruit
14:18:00,Brady,dairy
14:18:00,Bianca,fruit
14:19:00,Kellie,fruit
14:19:00,Bob,checkout
14:19:00,Joanne,fruit
14:19:00,Gary,spices
14:19:00,Kirsten,dairy
14:19:00,Joan,dairy
14:20:00,Dana,checkout
14:20:00,Edward,checkout
14:20:00,Latoya,checkout
14:20:00,Nina,drinks
14:20:00,Jeffery,fruit
14:20:00,Kristi,drinks
14:20:00,Alisha,dairy
14:20:00,Gordon,spices
14:21:00,Shaun,checkout
14:21:00,Jody,fruit
14:21:00,Sarah,dairy
14:21:00,Stefanie,checkout
14:21:00,Jacob,checkout
14:21:00,Cody,checkout
14:21:00,Sheri,dairy
14:21:00,Levi,spices
14:21:00,Vincent,spices
14:22:00,Kylie,checkout
14:22:00,Lacey,checkout
14:22:00,Amber,spices
14:22:00,Teresa,fruit
14:22:00,Tamara,checkout
14:22:00,Geoffrey,dairy
14:22:00,Vincent,fruit
14:22:00,Miranda,drinks
14:22:00,Maurice,drinks
14:22:00,Carla,spices
14:23:00,Andrea,spices
14:23:00,Jacob,drinks
14:23:00,Joanna,spices
14:23:00,Vickie,checkout
14:23:00,Joy,checkout
14:23:00,Amber,checkout
14:23:00,Monique,spices
14:23:00,Stacy,fruit
14:23:00,Adrian,dairy
14:23:00,Madeline,fruit
14:23:00,Bill,dairy
14:24:00,Jon,checkout
14:24:00,Clarence,checkout
14:24:00,Janet,spices
14:24:00,Kristopher,dairy
14:24:00,Mike,dairy
14:24:00,Jeffery,dairy
14:24:00,Andrea,drinks
14:24:00,Valerie,fruit
14:24:00,Teresa,spices
14:25:00,Earl,checkout
14:25:00,Stacey,fruit
14:25:00,Gloria,dairy
14:25:00,Traci,spices
14:25:00,Stanley,dairy
14:25:00,Madeline,drinks
14:25:00,Laura,drinks
14:26:00,Sabrina,checkout
14:26:00,Katherine,fruit
14:26:00,Teresa,checkout
14:26:00,Desiree,checkout
14:26:00,Dave,checkout
14:26:00,Nancy,dairy
14:26:00,Daisy,spices
14:27:00,Jeffery,checkout
14:27:00,Kirk,fruit
14:27:00,Hannah,fruit
14:27:00,Neil,drinks
14:27:00,Lee,dairy
14:27:00,Amy,spices
14:27:00,Jaclyn,fruit
14:28:00,Monica,checkout
14:28:00,Damon,drinks
14:28:00,Sandra,checkout
14:28:00,Sara,spices
14:28:00,Preston,fruit
14:28:00,Martin,drinks
14:28:00,Wyatt,fruit
14:29:00,Mario,spices
14:29:00,Dominique,spices
14:29:00,Jasmine,fruit
14:30:00,Haley,checkout
14:30:00,Peggy,checkout
14:30:00,Whitney,fruit
14:30:00,Rita,spices
14:30:00,Jade,dairy
14:30:00,Candice,spices
14:30:00,Darin,drinks
14:31:00,Robin,dairy
14:31:00,Terrance,dairy
14:31:00,Bryan,fruit
14:31:00,Leah,fruit
14:31:00,Sheri,fruit
14:32:00,Helen,fruit
14:32:00,Kathy,checkout
14:32:00,Deanna,fruit
14:33:00,Christine,drinks
14:33:00,Mindy,spices
14:33:00,Peter,dairy
14:33:00,Randy,checkout
14:33:00,George,checkout
14:33:00,Evelyn,checkout
14:33:00,Jordan,fruit
14:33:00,Autumn,fruit
14:34:00,Lee,spices
14:34:00,Deborah,spices
14:34:00,Kristi,checkout
14:34:00,Laura,checkout
14:34:00,Kelli,fruit
14:34:00,Jody,spices
14:34:00,Adrienne,checkout
14:34:00,Carol,fruit
14:34:00,Terrence,dairy
14:34:00,Leah,spices
14:34:00,Dillon,spices
14:35:00,Raven,checkout
14:35:00,Isabel,spices
14:35:00,Jack,fruit
14:35:00,Jasmin,checkout
14:35:00,Geoffrey,drinks
14:35:00,Jeremy,dairy
14:36:00,Robin,checkout
14:36:00,Andres,drinks
14:36:00,Tanya,drinks
14:36:00,Greg,drinks
14:37:00,Terrance,fruit
14:37:00,Carl,spices
14:37:00,Marc,drinks
14:37:00,Oscar,dairy
14:37:00,Michele,checkout
14:37:00,Harold,spices
14:37:00,Kristen,drinks
14:37:00,Veronica,spices
14:38:00,Luis,fruit
14:38:00,Sherri,checkout
14:38:00,Angela,spices
14:39:00,Bryan,spices
14:39:00,Laura,checkout
14:39:00,Harold,fruit
14:39:00,Diamond,checkout
14:39:00,Anne,checkout
14:39:00,Karl,drinks
14:39:00,Candace,dairy
14:39:00,Tammy,drinks
14:40:00,Micheal,checkout
14:40:00,Sonya,dairy
14:40:00,Yesenia,spices
14:40:00,Audrey,drinks
14:40:00,Brenda,checkout
14:40:00,Yvette,fruit
14:40:00,Olivia,drinks
14:40:00,Jake,dairy
14:40:00,Nathan,drinks
14:40:00,Virginia,spices
14:40:00,Seth,fruit
14:41:00,Savannah,checkout
14:41:00,Tasha,drinks
14:41:00,Bryan,checkout
14:41:00,Ariel,checkout
14:41:00,Julie,drinks
14:41:00,Nina,fruit
14:41:00,Eileen,checkout
14:41:00,Carly,dairy
14:41:00,Roy,dairy
14:41:00,Sara,spices
14:41:00,Shari,dairy
14:41:00,Raven,fruit
14:42:00,Phillip,spices
14:42:00,Colleen,spices
14:42:00,Daryl,drinks
14:42:00,Cesar,fruit
14:42:00,Sierra,drinks
14:42:00,Melanie,drinks
14:42:00,Ivan,fruit
14:42:00,Brandy,fruit
14:42:00,Dustin,spices
14:43:00,Joanne,checkout
14:43:00,Christian,spices
14:43:00,Dakota,checkout
14:43:00,Whitney,checkout
14:43:00,Juan,spices
14:43:00,Grant,dairy
14:43:00,Tracy,drinks
14:43:00,Geoffrey,drinks
14:43:00,Gabriella,spices
14:43:00,Harold,dairy
14:44:00,Cindy,spices
14:44:00,Crystal,drinks
14:44:00,Candace,drinks
14:44:00,Kaitlyn,fruit
14:44:00,Angel,drinks
14:44:00,Terrence,dairy
14:44:00,Rhonda,dairy
14:45:00,Dawn,checkout
14:45:00,Brandon,checkout
14:45:00,Jeff,checkout
14:45:00,Anthony,drinks
14:45:00,Erica,checkout
14:45:00,Harold,checkout
14:45:00,Joann,drinks
14:46:00,Dorothy,drinks
14:46:00,Traci,checkout
14:46:00,Shelia,checkout
14:46:00,Nancy,checkout
14:46:00,Jeremy,checkout
14:46:00,Phillip,fruit
14:46:00,Kristine,drinks
14:47:00,Sara,dairy
14:47:00,Patricia,checkout
14:47:00,Pamela,checkout
14:47:00,Kristi,checkout
14:47:00,Gwendolyn,spices
14:47:00,Diana,fruit
14:47:00,Justin,fruit
14:47:00,Cassandra,fruit
14:47:00,Ashlee,fruit
14:48:00,Alice,drinks
14:48:00,Tammy,spices
14:48:00,Christine,checkout
14:48:00,Karla,fruit
14:48:00,Alisha,fruit
14:48:00,Mary,checkout
14:48:00,Harold,dairy
14:48:00,Natasha,dairy
14:48:00,Caitlin,dairy
14:48:00,Benjamin,spices
14:49:00,Barry,spices
14:49:00,Maureen,spices
14:49:00,Valerie,dairy
14:49:00,Tammy,checkout
14:49:00,Chelsey,dairy
14:49:00,Nina,drinks
14:50:00,Katherine,dairy
14:50:00,Devin,fruit
14:50:00,Darin,checkout
14:50:00,Diamond,spices
14:50:00,Faith,checkout
14:50:00,Ethan,fruit
14:50:00,Destiny,drinks
14:51:00,Frances,dairy
14:51:00,Meredith,checkout
14:51:00,Jesse,checkout
14:51:00,Joan,checkout
14:51:00,Carmen,fruit
14:51:00,Marie,checkout
14:51:00,Jonathan,spices
14:51:00,Kim,fruit
14:51:00,Steven,dairy
14:52:00,Anne,dairy
14:52:00,Preston,dairy
14:52:00,Autumn,checkout
14:52:00,Felicia,drinks
14:53:00,Darlene,checkout
14:53:00,Brenda,dairy
14:53:00,Crystal,dairy
14:53:00,Joan,dairy
14:53:00,Albert,dairy
14:54:00,Kathryn,spices
14:54:00,Brian,checkout
14:54:00,Joe,dairy
14:54:00,Dean,drinks
14:54:00,Courtney,drinks
14:54:00,Helen,dairy
14:54:00,Jeremiah,fruit
14:55:00,Mallory,checkout
14:55:00,Dalton,dairy
14:55:00,Katherine,checkout
14:55:00,Belinda,drinks
14:55:00,Omar,dairy
14:55:00,Lonnie,drinks
14:55:00,Kara,fruit
14:55:00,Kaitlyn,drinks
14:55:00,Claudia,spices
14:55:00,Jasmin,fruit
14:56:00,Melinda,checkout
14:56:00,Carmen,drinks
14:56:00,Jill,checkout
14:56:00,Lynn,fruit
14:56:00,Ralph,drinks
14:56:00,Angela,drinks
14:56:00,Becky,spices
14:56:00,Stephanie,drinks
14:56:00,Alyssa,drinks
14:56:00,Dana,fruit
14:56:00,Joanne,fruit
14:57:00,Chelsey,dairy
14:57:00,Deanna,dairy
14:57:00,Rhonda,checkout
14:57:00,Kathryn,checkout
14:57:00,Mitchell,fruit
14:57:00,Brittany,dairy
14:58:00,Jeremiah,drinks
14:58:00,Joanne,spices
14:58:00,Sally,dairy
14:58:00,Mike,checkout
14:58:00,Beverly,dairy
14:58:00,Andres,dairy
14:59:00,Guy,checkout
14:59:00,Stanley,checkout
14:59:00,Tami,drinks
14:59:00,Dean,dairy
14:60:00,Catherine,checkout
14:60:00,Ricky,dairy
14:60:00,Mary,checkout
14:60:00,Shawn,spices
14:60:00,Suzanne,spices
14:60:00,Alec,drinks
14:60:00,Jackson,fruit
14:60:00,Beth,dairy
14:60:00,Janice,dairy
14:60:00,Randall,fruit
15:1:00,Audrey,checkout
15:1:00,Ruben,checkout
15:1:00,Alice,checkout
15:1:00,Alfred,checkout
15:1:00,Christina,checkout
15:1:00,Marie,dairy
15:1:00,Tammie,checkout
15:1:00,Glen,spices
15:2:00,Matthew,checkout
15:2:00,Wyatt,spices
15:2:00,Mitchell,drinks
15:2:00,Jon,fruit
15:2:00,Taylor,fruit
15:3:00,Mckenzie,checkout
15:3:00,Donna,spices
15:3:00,Eileen,spices
15:3:00,Clinton,drinks
15:3:00,Robin,fruit
15:3:00,Isabella,drinks
15:3:00,Jillian,dairy
15:4:00,Cesar,checkout
15:4:00,Stephanie,drinks
15:4:00,Lorraine,checkout
15:4:00,Sergio,dairy
15:5:00,Kristy,checkout
15:5:00,Jade,drinks
15:5:00,Shawn,checkout
15:5:00,Angelica,dairy
15:5:00,Victor,checkout
15:5:00,Alfred,dairy
15:5:00,Jeffrey,spices
15:5:00,Hector,spices
15:5:00,Joseph,dairy
15:6:00,Shari,drinks
15:6:00,Mario,drinks
15:6:00,Mackenzie,spices
15:6:00,Terrence,drinks
15:6:00,Jill,spices
15:6:00,Judy,dairy
15:6:00,Kathleen,fruit
15:6:00,Candice,dairy
15:6:00,Martin,drinks
15:7:00,Don,checkout
15:7:00,Jerome,checkout
15:7:00,Maria,drinks
15:7:00,Natasha,spices
15:7:00,Micheal,dairy
15:8:00,Bryce,drinks
15:8:00,Allen,checkout
15:8:00,Charlene,checkout
15:8:00,Shannon,checkout
15:8:00,Lance,dairy
15:8:00,Justin,spices
15:8:00,Tonya,drinks
15:8:00,Heidi,fruit
15:8:00,Alfred,spices
15:9:00,Clinton,checkout
15:9:00,Clifford,dairy
15:9:00,Pam,spices
15:9:00,Corey,checkout
15:9:00,Tristan,spices
15:9:00,Jill,checkout
15:9:00,Noah,spices
15:9:00,Sergio,fruit
15:9:00,Diana,fruit
15:9:00,Julia,dairy
15:10:00,Franklin,checkout
15:10:00,Carly,spices
15:10:00,Katherine,checkout
15:10:00,Caitlin,fruit
15:10:00,Brittany,checkout
15:10:00,Renee,dairy
15:10:00,Elaine,drinks
15:10:00,Tanner,spices
15:11:00,Samuel,drinks
15:11:00,Todd,drinks
15:11:00,Lorraine,dairy
15:11:00,Alan,checkout
15:11:00,Diana,dairy
15:11:00,Ashley,spices
15:11:00,Isabel,fruit
15:11:00,Paul,spices
15:11:00,Carol,drinks
15:12:00,Don,fruit
15:12:00,Scott,spices
15:12:00,Jade,checkout
15:12:00,Shelia,dairy
15:12:00,Mitchell,checkout
15:12:00,Edward,dairy
15:12:00,Tim,drinks
15:13:00,Melody,drinks
15:13:00,Neil,checkout
15:13:00,Gene,spices
15:13:00,Audrey,drinks
15:13:00,Melissa,fruit
15:13:00,William,dairy
15:14:00,Jonathan,drinks
15:14:00,Carla,dairy
15:14:00,Terrance,fruit
15:14:00,Marcus,spices
15:14:00,Xavier,dairy
15:15:00,Frances,checkout
15:15:00,Ricardo,dairy
15:15:00,Charlene,spices
15:15:00,Rita,dairy
15:16:00,Ariana,drinks
15:16:00,Jason,fruit
15:17:00,Carla,checkout
15:17:00,Olivia,dairy
15:17:00,Beth,checkout
15:17:00,Judy,drinks
15:17:00,Ryan,drinks
15:17:00,Caitlyn,fruit
15:17:00,Kelli,fruit
15:18:00,Becky,checkout
15:18:00,Destiny,spices
15:18:00,Jillian,dairy
15:18:00,Henry,dairy
15:19:00,Anne,fruit
15:19:00,Alan,spices
15:19:00,Juan,drinks
15:19:00,Traci,drinks
15:19:00,Eileen,spices
15:19:00,Stephanie,drinks
15:19:00,Kari,dairy
15:19:00,Marcus,drinks
15:19:00,Katrina,fruit
15:19:00,Darrell,dairy
15:19:00,Angela,drinks
15:19:00,Nichole,fruit
15:20:00,Tanner,checkout
15:20:00,Amber,checkout
15:20:00,Jamie,fruit
15:20:00,Eileen,fruit
15:20:00,Mandy,drinks
15:20:00,Tasha,dairy
15:21:00,Penny,dairy
15:21:00,Terrance,checkout
15:21:00,Terrence,spices
15:21:00,Rose,checkout
15:21:00,Rodney,spices
15:22:00,Damon,drinks
15:22:00,Martha,fruit
15:22:00,Janice,dairy
15:22:00,Stephanie,checkout
15:22:00,Kristen,checkout
15:22:00,Pedro,spices
15:22:00,Jeff,spices
15:22:00,Laura,dairy
15:23:00,Darren,fruit
15:23:00,Suzanne,dairy
15:23:00,Melody,checkout
15:23:00,Latoya,spices
15:23:00,Aimee,drinks
15:24:00,Judy,spices
15:24:00,Crystal,checkout
15:24:00,Tamara,dairy
15:24:00,Jackson,checkout
15:24:00,Caroline,fruit
15:24:00,Darlene,fruit
15:25:00,Tami,spices
15:25:00,Valerie,spices
15:25:00,Gabrielle,dairy
15:25:00,Kathleen,dairy
15:25:00,Tabitha,dairy
15:25:00,Nicholas,fruit
15:26:00,Charlene,checkout
15:26:00,Tabitha,checkout
15:26:00,Todd,fruit
15:26:00,Melvin,fruit
15:26:00,Robin,dairy
15:26:00,Jasmin,spices
15:26:00,Christy,dairy
15:26:00,Haley,fruit
15:26:00,Nichole,fruit
15:27:00,Suzanne,checkout
15:27:00,John,drinks
15:27:00,Ivan,checkout
15:27:00,Roy,fruit
15:27:00,Ian,spices
15:27:00,Hayden,dairy
15:27:00,Gabrielle,spices
15:27:00,Samantha,spices
15:27:00,Elaine,dairy
15:27:00,Anita,fruit
15:28:00,Jordan,spices
15:28:00,Sherry,spices
15:28:00,Andrea,fruit
15:28:00,Riley,spices
15:28:00,Destiny,drinks
15:28:00,Levi,drinks
15:28:00,Hayley,drinks
15:29:00,Janice,drinks
15:29:00,Douglas,checkout
15:29:00,Carl,drinks
15:29:00,Meagan,spices
15:29:00,Kyle,dairy
15:30:00,Kirk,checkout
15:30:00,Renee,spices
15:30:00,Kimberly,fruit
15:30:00,Beverly,drinks
15:30:00,Colleen,spices
15:31:00,Brady,checkout
15:31:00,Sheri,checkout
15:31:00,Vicki,checkout
15:31:00,Christopher,fruit
15:31:00,Noah,dairy
15:31:00,Destiny,checkout
15:31:00,Robin,drinks
15:31:00,Leon,fruit
15:32:00,Terrance,drinks
15:32:00,Perry,dairy
15:32:00,Monique,spices
15:33:00,Marissa,spices
15:33:00,Lee,checkout
15:33:00,Jenna,spices
15:33:00,Clinton,dairy
15:33:00,Karla,checkout
15:33:00,Claudia,drinks
15:33:00,Tricia,checkout
15:33:00,Gavin,fruit
15:33:00,Shelly,fruit
15:33:00,Jaclyn,spices
15:33:00,Sophia,drinks
15:34:00,Gwendolyn,drinks
15:34:00,Terrence,checkout
15:34:00,Tanya,checkout
15:34:00,Whitney,dairy
15:34:00,Brad,spices
15:34:00,Leroy,spices
15:34:00,Guy,spices
15:35:00,Carol,checkout
15:35:00,Cristina,checkout
15:35:00,Latasha,spices
15:35:00,Gwendolyn,checkout
15:35:00,Pedro,fruit
15:35:00,Mitchell,drinks
15:35:00,Kristie,dairy
15:35:00,Tasha,dairy
15:35:00,Sabrina,spices
15:35:00,Carrie,drinks
15:36:00,Erika,drinks
15:36:00,Mackenzie,dairy
15:36:00,Kristie,fruit
15:36:00,Tommy,checkout
15:36:00,Natasha,fruit
15:36:00,Terry,fruit
15:36:00,Gail,drinks
15:36:00,Lindsay,spices
15:36:00,Diane,fruit
15:36:00,Alexandra,spices
15:37:00,Andrea,checkout
15:37:00,Joan,drinks
15:37:00,Gwendolyn,dairy
15:37:00,Heidi,drinks
15:37:00,Shelley,dairy
15:38:00,Anthony,checkout
15:38:00,Peter,checkout
15:38:00,Hector,checkout
15:38:00,Devin,checkout
15:38:00,Martin,checkout
15:38:00,Alan,drinks
15:39:00,Aaron,fruit
15:39:00,Reginald,checkout
15:39:00,Anna,fruit
15:39:00,Joann,spices
15:39:00,Evelyn,spices
15:39:00,Evelyn,spices
15:40:00,Sheila,dairy
15:40:00,Anne,drinks
15:40:00,Sean,fruit
15:40:00,Scott,spices
15:40:00,Kathy,drinks
15:40:00,Kaitlin,drinks
15:40:00,Brittney,spices
15:41:00,Nina,drinks
15:41:00,William,checkout
15:41:00,Darin,checkout
15:41:00,Katie,fruit
15:41:00,Gavin,spices
15:41:00,Brett,spices
15:42:00,Sherri,fruit
15:42:00,Mckenzie,spices
15:42:00,Darryl,drinks
15:42:00,Edwin,checkout
15:42:00,Cristina,drinks
15:42:00,Mckenzie,dairy
15:42:00,Debbie,spices
15:42:00,Clarence,dairy
15:42:00,Melissa,fruit
15:42:00,Shelly,spices
15:42:00,Dan,dairy
15:42:00,Betty,fruit
15:43:00,Alison,checkout
15:43:00,Deanna,drinks
15:43:00,Harry,dairy
15:43:00,Kelli,checkout
15:43:00,Rick,fruit
15:43:00,Austin,spices
15:44:00,Roy,fruit
15:44:00,Diane,dairy
15:44:00,Jon,spices
15:44:00,Travis,spices
15:44:00,Latasha,dairy
15:44:00,Michele,spices
15:45:00,Alisha,drinks
15:45:00,Sally,checkout
15:45:00,Amy,drinks
15:45:00,Colleen,fruit
15:45:00,Misty,drinks
15:45:00,Levi,spices
15:45:00,Ryan,drinks
15:45:00,Eugene,fruit
15:45:00,Chloe,fruit
15:46:00,Riley,fruit
15:46:00,Jamie,checkout
15:46:00,Carmen,checkout
15:46:00,Sydney,drinks
15:46:00,Helen,fruit
15:47:00,Tricia,fruit
15:47:00,Roger,spices
15:47:00,Perry,drinks
15:47:00,Eugene,checkout
15:47:00,Parker,drinks
15:48:00,Belinda,checkout
15:48:00,Jake,dairy
15:48:00,Latoya,drinks
15:48:00,Whitney,checkout
15:48:00,Rita,spices
15:48:00,Jason,checkout
15:48:00,Lawrence,fruit
15:49:00,Colin,checkout
15:49:00,Maxwell,dairy
15:49:00,Leah,checkout
15:49:00,Melvin,checkout
15:49:00,Mckenzie,checkout
15:49:00,Roger,drinks
15:49:00,Larry,dairy
15:49:00,Carla,fruit
15:49:00,Dennis,dairy
15:49:00,Rita,dairy
15:50:00,Kyle,fruit
15:50:00,Jose,checkout
15:50:00,Bailey,drinks
15:51:00,Lynn,checkout
15:51:00,Justin,dairy
15:51:00,Candice,checkout
15:51:00,Joan,checkout
15:51:00,Sandra,drinks
15:51:00,Christina,spices
15:51:00,Wyatt,fruit
15:51:00,Neil,fruit
15:51:00,Brian,spices
15:52:00,Mike,fruit
15:52:00,Roy,dairy
15:53:00,Susan,spices
15:53:00,Lacey,dairy
15:53:00,Daryl,fruit
15:53:00,Paula,fruit
15:53:00,Mason,fruit
15:53:00,Gabrielle,spices
15:54:00,Bill,drinks
15:54:00,Sandra,spices
15:54:00,Mindy,checkout
15:54:00,Johnathan,dairy
15:54:00,Joanna,spices
15:54:00,Brandy,fruit
15:54:00,Kerry,dairy
15:54:00,Veronica,spices
15:54:00,Tami,drinks
15:55:00,Melissa,drinks
15:55:00,Rita,checkout
15:55:00,Carla,fruit
15:55:00,Anthony,spices
15:55:00,Carly,drinks
15:55:00,Karina,dairy
15:55:00,Yvonne,drinks
15:55:00,Sally,spices
15:56:00,Jillian,spices
15:56:00,Latasha,checkout
15:56:00,Carly,spices
15:56:00,Nina,spices
15:56:00,Marcus,spices
15:56:00,Nicholas,fruit
15:56:00,Ellen,spices
15:56:00,Destiny,drinks
15:56:00,Evelyn,drinks
15:57:00,Marvin,fruit
15:57:00,Pam,dairy
15:57:00,Valerie,dairy
15:57:00,Gordon,drinks
15:57:00,Andres,dairy
15:57:00,Marc,fruit
15:57:00,Susan,drinks
15:58:00,Jake,checkout
15:58:00,Greg,fruit
15:58:00,Joanne,checkout
15:58:00,Scott,checkout
15:58:00,Martin,dairy
15:58:00,Nathaniel,spices
15:59:00,Jillian,checkout
15:59:00,Kathryn,fruit
15:59:00,Kathy,drinks
15:59:00,Glenn,fruit
15:59:00,Chelsea,fruit
15:60:00,Joanne,checkout
15:60:00,Christian,dairy
15:60:00,Timothy,dairy
15:60:00,Darrell,drinks
15:60:00,Sarah,dairy
16:1:00,Pam,fruit
16:1:00,Tami,checkout
16:1:00,Nina,dairy
16:1:00,Jillian,fruit
16:1:00,Luis,fruit
